rgn_id,rgn_name,sciname,iucn_sid,cat,cat_score,year,eval_yr,mean_cat,ico_status,n_spp,trend_lm,ico_trend
147,Moorea,Carcharhinus albimarginatus,161526,NT,0.2,2013,2007,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,French Polynesia,Carcharhinus amblyrhynchos,39365,NT,0.2,2013,2009,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,Moorea,Carcharhinus falciformis,39370,NT,0.2,2013,2009,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,Moorea,Carcharhinus galapagensis,41736,NT,0.2,2013,2003,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,Moorea,Carcharhinus leucas,39372,NT,0.2,2013,2005,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,Moorea,Carcharhinus limbatus,3851,NT,0.2,2013,2005,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,Moorea,Carcharhinus longimanus,39374,VU,0.4,2013,2006,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,Moorea,Carcharhinus melanopterus,39375,NT,0.2,2013,2005,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,French Polynesia,Caretta caretta,3897,EN,0.6,2013,1996,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,French Polynesia,Caretta caretta,84156809,CR,0.8,2013,NA,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,French Polynesia,Cheilinus undulatus,4592,EN,0.6,2013,2004,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,French Polynesia,Chelonia mydas,4615,EN,0.6,2013,2004,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,French Polynesia,Dermochelys coriacea,6494,VU,0.4,2013,2013,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,French Polynesia,Dermochelys coriacea,46967817,CR,0.8,2013,2013,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,Moorea,Eschrichtius robustus,8097,LC,0,2013,2008,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,French Polynesia,Galeocerdo cuvier,39378,NT,0.2,2013,2009,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,French Polynesia,Isurus oxyrinchus,39341,VU,0.4,2013,2009,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,French Polynesia,Megaptera novaeangliae,13006,LC,0,2013,2008,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,French Polynesia,Megaptera novaeangliae,132832,EN,0.6,2013,2008,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,Moorea,Nebrius ferrugineus,41835,VU,0.4,2013,2003,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,Moorea,Negaprion acutidens,41836,VU,0.4,2013,2003,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,French Polynesia,Prionace glauca,39381,NT,0.2,2013,2009,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,French Polynesia,Rhincodon typus,19488,VU,0.4,2013,2005,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,Moorea,Sphyrna lewini,39385,EN,0.6,2013,2007,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,Moorea,Sphyrna mokarran,39385,EN,0.6,2013,2007,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,French Polynesia,Steno bredanensis,20738,LC,0,2013,2012,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,French Polynesia,Triaenodon obesus,39384,NT,0.2,2013,2009,0.336,66.39999999999999,25,-0.0018869696969696856,-0.00943
147,French Polynesia,Alopias vulpinus,39339,VU,0.4,2012,2009,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,Moorea,Carcharhinus albimarginatus,161526,NT,0.2,2012,2007,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,French Polynesia,Carcharhinus amblyrhynchos,39365,NT,0.2,2012,2009,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,Moorea,Carcharhinus falciformis,39370,NT,0.2,2012,2009,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,Moorea,Carcharhinus galapagensis,41736,NT,0.2,2012,2003,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,Moorea,Carcharhinus leucas,39372,NT,0.2,2012,2005,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,Moorea,Carcharhinus limbatus,3851,NT,0.2,2012,2005,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,Moorea,Carcharhinus longimanus,39374,VU,0.4,2012,2006,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,Moorea,Carcharhinus melanopterus,39375,NT,0.2,2012,2005,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,French Polynesia,Caretta caretta,3897,EN,0.6,2012,1996,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,French Polynesia,Caretta caretta,84156809,CR,0.8,2012,NA,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,French Polynesia,Cheilinus undulatus,4592,EN,0.6,2012,2004,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,French Polynesia,Chelonia mydas,4615,EN,0.6,2012,2004,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,French Polynesia,Dermochelys coriacea,6494,CR,0.8,2012,2000,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,French Polynesia,Dermochelys coriacea,46967817,CR,0.8,2012,NA,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,Moorea,Eschrichtius robustus,8097,LC,0,2012,2008,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,French Polynesia,Galeocerdo cuvier,39378,NT,0.2,2012,2009,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,French Polynesia,Isurus oxyrinchus,39341,VU,0.4,2012,2009,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,French Polynesia,Megaptera novaeangliae,13006,LC,0,2012,2008,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,French Polynesia,Megaptera novaeangliae,132832,EN,0.6,2012,2008,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,Moorea,Nebrius ferrugineus,41835,VU,0.4,2012,2003,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,Moorea,Negaprion acutidens,41836,VU,0.4,2012,2003,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,French Polynesia,Prionace glauca,39381,NT,0.2,2012,2009,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,French Polynesia,Rhincodon typus,19488,VU,0.4,2012,2005,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,Moorea,Sphyrna lewini,39385,EN,0.6,2012,2007,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,Moorea,Sphyrna mokarran,39385,EN,0.6,2012,2007,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,French Polynesia,Steno bredanensis,20738,LC,0,2012,2012,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,French Polynesia,Triaenodon obesus,39384,NT,0.2,2012,2009,0.344,65.60000000000001,25,-0.0034533939393938114,-0.01727
147,French Polynesia,Alopias vulpinus,39339,VU,0.4,2011,2009,0.344,65.60000000000001,25,-0.004208181818181767,-0.02104
147,Moorea,Carcharhinus albimarginatus,161526,NT,0.2,2011,2007,0.344,65.60000000000001,25,-0.004208181818181767,-0.02104
147,French Polynesia,Carcharhinus amblyrhynchos,39365,NT,0.2,2011,2009,0.344,65.60000000000001,25,-0.004208181818181767,-0.02104
147,Moorea,Carcharhinus falciformis,39370,NT,0.2,2011,2009,0.344,65.60000000000001,25,-0.004208181818181767,-0.02104
147,Moorea,Carcharhinus galapagensis,41736,NT,0.2,2011,2003,0.344,65.60000000000001,25,-0.004208181818181767,-0.02104
147,Moorea,Carcharhinus leucas,39372,NT,0.2,2011,2005,0.344,65.60000000000001,25,-0.004208181818181767,-0.02104
147,Moorea,Carcharhinus limbatus,3851,NT,0.2,2011,2005,0.344,65.60000000000001,25,-0.004208181818181767,-0.02104
147,Moorea,Carcharhinus longimanus,39374,VU,0.4,2011,2006,0.344,65.60000000000001,25,-0.004208181818181767,-0.02104
147,Moorea,Carcharhinus melanopterus,39375,NT,0.2,2011,2005,0.344,65.60000000000001,25,-0.004208181818181767,-0.02104
147,French Polynesia,Caretta caretta,3897,EN,0.6,2011,1996,0.344,65.60000000000001,25,-0.004208181818181767,-0.02104
147,French Polynesia,Caretta caretta,84156809,CR,0.8,2011,NA,0.344,65.60000000000001,25,-0.004208181818181767,-0.02104
147,French Polynesia,Cheilinus undulatus,4592,EN,0.6,2011,2004,0.344,65.60000000000001,25,-0.004208181818181767,-0.02104
147,French Polynesia,Chelonia mydas,4615,EN,0.6,2011,2004,0.344,65.60000000000001,25,-0.004208181818181767,-0.02104
147,French Polynesia,Dermochelys coriacea,6494,CR,0.8,2011,2000,0.344,65.60000000000001,25,-0.004208181818181767,-0.02104
147,French Polynesia,Dermochelys coriacea,46967817,CR,0.8,2011,NA,0.344,65.60000000000001,25,-0.004208181818181767,-0.02104
147,Moorea,Eschrichtius robustus,8097,LC,0,2011,2008,0.344,65.60000000000001,25,-0.004208181818181767,-0.02104
147,French Polynesia,Galeocerdo cuvier,39378,NT,0.2,2011,2009,0.344,65.60000000000001,25,-0.004208181818181767,-0.02104
147,French Polynesia,Isurus oxyrinchus,39341,VU,0.4,2011,2009,0.344,65.60000000000001,25,-0.004208181818181767,-0.02104
147,French Polynesia,Megaptera novaeangliae,13006,LC,0,2011,2008,0.344,65.60000000000001,25,-0.004208181818181767,-0.02104
