iucn_sid,am_sid,sciname,cat_code,pop_trend,spatial_source,rgn_id,rgn_name,n_cells,presence,n_spp_rgn
NA,W-Ech-214457,Pseudoboletia indiana,NE,NA,am,147,French Polynesia,4,NA,6825
NA,ITS-773729,Rhinella marina,NE,NA,am,147,French Polynesia,91,NA,6825
NA,W-Ase-213299,Fromia milleporella,NE,NA,am,147,French Polynesia,4,NA,6825
NA,SLB-158070,Petrolisthes lamarckii,NE,NA,am,147,French Polynesia,116,NA,6825
NA,SLB-158287,Raphidopus ciliatus,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Msc-564498,Dolomena dilatata,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Ech-214656,Lovenia elongata,NE,NA,am,147,French Polynesia,4,NA,6825
NA,SLB-174555,Heterophoxus videns,NE,NA,am,147,French Polynesia,15,NA,6825
NA,W-Bch-444462,Leptograpsus variegatus,NE,NA,am,147,French Polynesia,123,NA,6825
NA,W-Por-171316,Cinachyrella schulzei,NE,NA,am,147,French Polynesia,4,NA,6825
NA,W-Por-345057,Pipestela candelabra,NE,NA,am,147,French Polynesia,1,NA,6825
NA,W-Por-164988,Lamellodysidea herbacea,NE,NA,am,147,French Polynesia,124,NA,6825
NA,W-Ech-214667,Temnopleurus toreumaticus,NE,NA,am,147,French Polynesia,4,NA,6825
NA,Chn-fb2dd6bd-a63d-4bf0-9ba2-c98db8474306,Lamprometra palmata,NE,NA,am,147,French Polynesia,3,NA,6825
NA,W-Por-165315,Fascaplysinopsis reticulata,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Ech-214477,Fibularia ovulum,NE,NA,am,147,French Polynesia,6,NA,6825
NA,W-Msc-707659,Pythia scarabaeus,NE,NA,am,147,French Polynesia,93,NA,6825
NA,W-Msc-215717,Nassarius papillosus,NE,NA,am,147,French Polynesia,116,NA,6825
NA,SLB-76672,Cymatium nicobaricum,NE,NA,am,147,French Polynesia,42,NA,6825
NA,SLB-75491,Casmaria ponderosa,NE,NA,am,147,French Polynesia,3,NA,6825
NA,W-Msc-141102,Charonia tritonis,NE,NA,am,147,French Polynesia,118,NA,6825
NA,W-Msc-160204,Clio recurva,NE,NA,am,147,French Polynesia,34,NA,6825
NA,SLB-80055,Creseis acicula,NE,NA,am,147,French Polynesia,41,NA,6825
NA,W-Msc-581391,Rictaxis punctocaelatus,NE,NA,am,147,French Polynesia,18,NA,6825
NA,ITS-202810,Ampithoe ramondi,NE,NA,am,147,French Polynesia,4,NA,6825
NA,W-Bch-211149,Hapalocarcinus marsupialis,NE,NA,am,147,French Polynesia,116,NA,6825
NA,ITS-551544,Gennadas incertus,NE,NA,am,147,French Polynesia,1199,NA,6825
NA,ITS-551592,Melicertus marginatus,NE,NA,am,147,French Polynesia,111,NA,6825
NA,ITS-551610,Metapenaeopsis gallensis,NE,NA,am,147,French Polynesia,4,NA,6825
NA,ITS-551642,Metapenaeopsis velutina,NE,NA,am,147,French Polynesia,145,NA,6825
NA,ITS-564709,Axiopsis serratifrons,NE,NA,am,147,French Polynesia,119,NA,6825
NA,ITS-612557,Pontoniopsis comanthi,NE,NA,am,147,French Polynesia,2,NA,6825
NA,ITS-612564,Thaumastocaris streptopus,NE,NA,am,147,French Polynesia,114,NA,6825
NA,W-Bch-209146,Domecia hispida,NE,NA,am,147,French Polynesia,116,NA,6825
NA,ITS-612225,Anchistus custos,NE,NA,am,147,French Polynesia,116,NA,6825
NA,ITS-612228,Anchistus miersi,NE,NA,am,147,French Polynesia,106,NA,6825
NA,ITS-612245,Coralliocaris graminea,NE,NA,am,147,French Polynesia,112,NA,6825
NA,SLB-10930,Jocaste japonica,NE,NA,am,147,French Polynesia,75,NA,6825
NA,SLB-10931,Jocaste lucina,NE,NA,am,147,French Polynesia,106,NA,6825
NA,ITS-612402,Periclimenes commensalis,NE,NA,am,147,French Polynesia,115,NA,6825
NA,ITS-612439,Periclimenes imperator,NE,NA,am,147,French Polynesia,116,NA,6825
NA,ITS-612440,Periclimenes incertus,NE,NA,am,147,French Polynesia,2,NA,6825
NA,ITS-612443,Periclimenes inornatus,NE,NA,am,147,French Polynesia,108,NA,6825
NA,W-Bch-441927,Oncinopus araneus,NE,NA,am,147,French Polynesia,116,NA,6825
NA,ITS-660129,Galathea spinosorostris,NE,NA,am,147,French Polynesia,139,NA,6825
NA,W-Bch-210299,Pseudozius caystrus,NE,NA,am,147,French Polynesia,98,NA,6825
NA,SLB-10692,Heterogenys microphthalma,NE,NA,am,147,French Polynesia,524,NA,6825
NA,ITS-659906,Alpheus bucephalus,NE,NA,am,147,French Polynesia,119,NA,6825
NA,ITS-659915,Alpheus gracilis,NE,NA,am,147,French Polynesia,111,NA,6825
NA,ITS-659927,Alpheus paralcyone,NE,NA,am,147,French Polynesia,102,NA,6825
NA,ITS-659941,Metalpheus paragracilis,NE,NA,am,147,French Polynesia,119,NA,6825
NA,ITS-659949,Synalpheus charon,NE,NA,am,147,French Polynesia,116,NA,6825
NA,ITS-660158,Calcinus guamensis,NE,NA,am,147,French Polynesia,122,NA,6825
NA,ITS-660159,Calcinus haigae,NE,NA,am,147,French Polynesia,116,NA,6825
NA,ITS-660171,Dardanus gemmatus,NE,NA,am,147,French Polynesia,112,NA,6825
NA,ITS-660175,Dardanus pedunculatus,NE,NA,am,147,French Polynesia,123,NA,6825
NA,ITS-660195,Nematopagurus spinulosensoris,NE,NA,am,147,French Polynesia,185,NA,6825
NA,ITS-660216,Strobopagurus gracilipes,NE,NA,am,147,French Polynesia,147,NA,6825
NA,ITS-660217,Sympagurus affinis,NE,NA,am,147,French Polynesia,250,NA,6825
NA,SLB-10018,Agononida incerta,NE,NA,am,147,French Polynesia,3,NA,6825
NA,W-Bch-440133,Dynomene pilumnoides,NE,NA,am,147,French Polynesia,128,NA,6825
NA,W-Bch-209480,Homola orientalis,NE,NA,am,147,French Polynesia,137,NA,6825
NA,W-Bch-440218,Latreillia metanesa,NE,NA,am,147,French Polynesia,172,NA,6825
NA,W-Bch-209498,Calappa calappa,NE,NA,am,147,French Polynesia,122,NA,6825
NA,W-Bch-410797,Aulacolambrus hoplonotus,NE,NA,am,147,French Polynesia,115,NA,6825
NA,SLB-12277,Thalamita integra,NE,NA,am,147,French Polynesia,112,NA,6825
NA,W-Bch-208883,Thalamitoides quadridens,NE,NA,am,147,French Polynesia,120,NA,6825
NA,W-Bch-209113,Etisus dentatus,NE,NA,am,147,French Polynesia,107,NA,6825
NA,W-Bch-209091,Leptodius sanguineus,NE,NA,am,147,French Polynesia,113,NA,6825
NA,W-Bch-209142,Liocarpilodes integerrimus,NE,NA,am,147,French Polynesia,109,NA,6825
NA,W-Bch-208992,Liomera tristis,NE,NA,am,147,French Polynesia,43,NA,6825
NA,W-Bch-207541,Pachygrapsus plicatus,NE,NA,am,147,French Polynesia,56,NA,6825
NA,W-Bch-207575,Percnon abbreviatum,NE,NA,am,147,French Polynesia,118,NA,6825
NA,ITS-96626,Alpheus cristulifrons,NE,NA,am,147,French Polynesia,109,NA,6825
NA,ITS-95704,Metapenaeopsis hilarula,NE,NA,am,147,French Polynesia,99,NA,6825
NA,ITS-95742,Parapenaeus australiensis,NE,NA,am,147,French Polynesia,5,NA,6825
NA,ITS-96064,Aristeus semidentatus,NE,NA,am,147,French Polynesia,155,NA,6825
NA,ITS-96137,Systellaspis braueri,NE,NA,am,147,French Polynesia,347,NA,6825
NA,ITS-96149,Notostomus gibbosus,NE,NA,am,147,French Polynesia,1747,NA,6825
NA,ITS-96648,Alpheus gracilipes,NE,NA,am,147,French Polynesia,115,NA,6825
NA,ITS-96697,Synalpheus fritzmuelleri,NE,NA,am,147,French Polynesia,29,NA,6825
NA,ITS-99207,Odontodactylus brevirostris,NE,NA,am,147,French Polynesia,113,NA,6825
NA,WBD-Eup-17,Euphausia brevis,NE,NA,am,147,French Polynesia,289,NA,6825
NA,WBD-Eup-19,Euphausia diomedeae,NE,NA,am,147,French Polynesia,147,NA,6825
NA,ITS-85765,Centropages furcatus,NE,NA,am,147,French Polynesia,72,NA,6825
NA,Chn-e2a039b7-163b-4573-a5b0-3950d5824678,Amphibalanus amphitrite,NE,NA,am,147,French Polynesia,77,NA,6825
NA,SLB-27917,Tetraclita squamosa,NE,NA,am,147,French Polynesia,110,NA,6825
NA,W-Pol-129881,Dasybranchus caducus,NE,NA,am,147,French Polynesia,43,NA,6825
NA,W-Pol-130799,Lepidonotus carinulatus,NE,NA,am,147,French Polynesia,97,NA,6825
NA,W-Pol-129925,Bhawania goodei,NE,NA,am,147,French Polynesia,13,NA,6825
NA,W-Pol-209848,Lumbrineris heteropoda,NE,NA,am,147,French Polynesia,29,NA,6825
NA,W-Pol-131458,Syllis variegata,NE,NA,am,147,French Polynesia,114,NA,6825
NA,W-Pol-131392,Sphaerosyllis pirifera,NE,NA,am,147,French Polynesia,20,NA,6825
NA,W-Pol-195986,Salvatoria clavata,NE,NA,am,147,French Polynesia,19,NA,6825
NA,W-Pol-209825,Eunice australis,NE,NA,am,147,French Polynesia,131,NA,6825
NA,W-Pol-130451,Oenone fulgida,NE,NA,am,147,French Polynesia,124,NA,6825
NA,W-Pol-131002,Hydroides elegans,NE,NA,am,147,French Polynesia,1,NA,6825
NA,W-Pol-209944,Spirobranchus giganteus,NE,NA,am,147,French Polynesia,120,NA,6825
NA,Hex-2314,Boloceroides mcmurrichi,NE,NA,am,147,French Polynesia,122,NA,6825
NA,Hex-311,Triactis producta,NE,NA,am,147,French Polynesia,124,NA,6825
NA,W-Hyd-117802,Pennaria disticha,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Hyd-151860,Coryne eximia,NE,NA,am,147,French Polynesia,9,NA,6825
NA,W-Hyd-117385,Obelia bidentata,NE,NA,am,147,French Polynesia,1,NA,6825
NA,W-Hyd-285665,Symplectoscyphus johnstoni,NE,NA,am,147,French Polynesia,15,NA,6825
NA,W-Hyd-117965,Stylaster gemmascens,NE,NA,am,147,French Polynesia,101,NA,6825
NA,W-Hyd-117635,Monostaechas quadridens,NE,NA,am,147,French Polynesia,93,NA,6825
NA,URM-Cn-10280,Stygiomedusa gigantea,NE,NA,am,147,French Polynesia,250,NA,6825
NA,W-Hyd-174810,Calyptopora reticulata,NE,NA,am,147,French Polynesia,20,NA,6825
NA,W-Hyd-117497,Cunina octonaria,NE,NA,am,147,French Polynesia,256,NA,6825
NA,W-Hyd-221241,Cunina duplicata,NE,NA,am,147,French Polynesia,36,NA,6825
NA,W-Hyd-135427,Lensia cossack,NE,NA,am,147,French Polynesia,31,NA,6825
NA,W-Hyd-135423,Eudoxoides mitra,NE,NA,am,147,French Polynesia,36,NA,6825
NA,W-Hyd-135448,Sulculeolaria turgida,NE,NA,am,147,French Polynesia,31,NA,6825
NA,W-Hyd-135470,Rosacea cymbiformis,NE,NA,am,147,French Polynesia,145,NA,6825
NA,W-Hyd-135455,Amphicaryon ernesti,NE,NA,am,147,French Polynesia,31,NA,6825
NA,W-Hyd-135504,Physophora hydrostatica,NE,NA,am,147,French Polynesia,26,NA,6825
NA,SLB-64971,Abylopsis eschscholtzi,NE,NA,am,147,French Polynesia,135,NA,6825
NA,W-Hyd-135278,Tetraplatia volitans,NE,NA,am,147,French Polynesia,119,NA,6825
NA,URM-Cn-4252,Myriopathes ulex,NE,NA,am,147,French Polynesia,130,NA,6825
NA,URM-Cn-5032,Caryophyllia atlantica,NE,NA,am,147,French Polynesia,381,NA,6825
NA,URM-Cn-5127,Crispatotrochus rubescens,NE,NA,am,147,French Polynesia,3,NA,6825
NA,URM-Cn-5128,Crispatotrochus rugosus,NE,NA,am,147,French Polynesia,13,NA,6825
NA,URM-Cn-5247,Solenosmilia variabilis,NE,NA,am,147,French Polynesia,286,NA,6825
NA,W-Msc-225182,Lithophaga aristata,NE,NA,am,147,French Polynesia,12,NA,6825
NA,W-Msc-216457,Ervilia bisculpta,NE,NA,am,147,French Polynesia,131,NA,6825
NA,W-Msc-420917,Semelina nuculoides,NE,NA,am,147,French Polynesia,24,NA,6825
NA,W-Msc-208484,Coralliophaga coralliophaga,NE,NA,am,147,French Polynesia,109,NA,6825
NA,W-Ase-123935,Porcellanaster ceruleus,NE,NA,am,147,French Polynesia,1096,NA,6825
NA,W-Ase-369025,Hymenaster quadrispinosus,NE,NA,am,147,French Polynesia,164,NA,6825
NA,W-Oph-213207,Ophiarachna incrassata,NE,NA,am,147,French Polynesia,118,NA,6825
NA,W-Por-165312,Dactylospongia elegans,NE,NA,am,147,French Polynesia,46,NA,6825
NA,W-Bry-111656,Amathia distans,NE,NA,am,147,French Polynesia,100,NA,6825
NA,W-Bry-111061,Reptadeonella violacea,NE,NA,am,147,French Polynesia,116,NA,6825
NA,URM-2-1971,Phallusia nigra,NE,NA,am,147,French Polynesia,45,NA,6825
NA,URM-2-2339,Leptoclinides dubius,NE,NA,am,147,French Polynesia,6,NA,6825
NA,URM-2-2399,Lissoclinum fragile,NE,NA,am,147,French Polynesia,93,NA,6825
NA,URM-2-2665,Sycozoa cerebriformis,NE,NA,am,147,French Polynesia,3,NA,6825
NA,URM-2-2782,Eudistoma amplum,NE,NA,am,147,French Polynesia,2,NA,6825
NA,URM-2-2955,Aplidium crateriferum,NE,NA,am,147,French Polynesia,118,NA,6825
NA,URM-2-3083,Aplidium solidum,NE,NA,am,147,French Polynesia,61,NA,6825
NA,URM-2-3317,Oligotrema lyra,NE,NA,am,147,French Polynesia,13,NA,6825
NA,URM-2-3603,Microcosmus helleri,NE,NA,am,147,French Polynesia,3,NA,6825
NA,URM-2-3683,Pyura squamata,NE,NA,am,147,French Polynesia,29,NA,6825
NA,URM-2-3685,Pyura stolonifera,NE,NA,am,147,French Polynesia,3,NA,6825
NA,URM-2-3780,Cnemidocarpa irene,NE,NA,am,147,French Polynesia,129,NA,6825
NA,URM-2-3830,Dicarpa simplex,NE,NA,am,147,French Polynesia,78,NA,6825
NA,URM-2-3922,Polycarpa cryptocarpa,NE,NA,am,147,French Polynesia,114,NA,6825
NA,URM-2-4054,Styela glans,NE,NA,am,147,French Polynesia,26,NA,6825
NA,URM-2-827,Nymphon longicoxa,NE,NA,am,147,French Polynesia,65,NA,6825
NA,URM-2-4214,Thetys vagina,NE,NA,am,147,French Polynesia,98,NA,6825
NA,URM-2-53,Achelia sawayai,NE,NA,am,147,French Polynesia,11,NA,6825
NA,URM-2-470,Callipallene novaezealandiae,NE,NA,am,147,French Polynesia,6,NA,6825
NA,URM-2-587,Colossendeis colossea,NE,NA,am,147,French Polynesia,647,NA,6825
NA,W-Msc-342333,Hapalochlaena lunulata,NE,NA,am,147,French Polynesia,2,NA,6825
NA,ITS-154880,Cloeosiphon aspergillus,NE,NA,am,147,French Polynesia,116,NA,6825
NA,SLB-88218,Phascolion tuberculosum,NE,NA,am,147,French Polynesia,53,NA,6825
NA,ITS-772572,Phascolosoma agassizii,NE,NA,am,147,French Polynesia,1,NA,6825
NA,ITS-154895,Phascolosoma scolops,NE,NA,am,147,French Polynesia,1327,NA,6825
NA,W-Bra-235362,Lingula anatina,NE,NA,am,147,French Polynesia,1,NA,6825
NA,W-Bra-235524,Cancellothyris hedleyi,NE,NA,am,147,French Polynesia,6,NA,6825
NA,W-Bra-235604,Frenulina sanguinolenta,NE,NA,am,147,French Polynesia,228,NA,6825
NA,W-Msc-506953,Spondylus occidens,NE,NA,am,147,French Polynesia,5,NA,6825
NA,SLB-130859,Alpheus malleodigitus,NE,NA,am,147,French Polynesia,113,NA,6825
NA,SLB-130899,Alpheus pachychirus,NE,NA,am,147,French Polynesia,116,NA,6825
NA,SLB-130980,Alpheus sulcatus,NE,NA,am,147,French Polynesia,101,NA,6825
NA,W-Msc-181233,Dendrodoris fumata,NE,NA,am,147,French Polynesia,112,NA,6825
NA,SLB-131010,Athanas djiboutensis,NE,NA,am,147,French Polynesia,102,NA,6825
NA,SLB-131117,Synalpheus stimpsonii,NE,NA,am,147,French Polynesia,5,NA,6825
NA,SLB-131273,Plesionika bifurca,NE,NA,am,147,French Polynesia,63,NA,6825
NA,SLB-100484,Odontodactylus cultrifer,NE,NA,am,147,French Polynesia,4,NA,6825
NA,SLB-88416,Stichopus variegatus,NE,NA,am,147,French Polynesia,112,NA,6825
NA,SLB-117480,Fungia danai,NE,NA,am,147,French Polynesia,119,NA,6825
NA,W-Bch-208826,Charybdis annulata,NE,NA,am,147,French Polynesia,108,NA,6825
NA,W-Msc-214951,Modiolus philippinarum,NE,NA,am,147,French Polynesia,109,NA,6825
NA,W-Msc-506190,Stavelia subdistorta,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Msc-208462,Isognomon ephippium,NE,NA,am,147,French Polynesia,66,NA,6825
NA,W-Msc-507055,Malleus malleus,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Msc-367820,Placuna placenta,NE,NA,am,147,French Polynesia,4,NA,6825
NA,W-Msc-506699,Alectryonella plicatula,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Msc-215840,Codakia interrupta,NE,NA,am,147,French Polynesia,2,NA,6825
NA,SLB-98106,Pinctada radiata,NE,NA,am,147,French Polynesia,104,NA,6825
NA,W-Msc-216387,Corculum cardissum,NE,NA,am,147,French Polynesia,118,NA,6825
NA,W-Hol-241785,Benthodytes sanguinolenta,NE,NA,am,147,French Polynesia,817,NA,6825
NA,W-Msc-216531,Tellina staurella,NE,NA,am,147,French Polynesia,97,NA,6825
NA,W-Msc-575774,Tellina virgata,NE,NA,am,147,French Polynesia,97,NA,6825
NA,SLB-92432,Donax deltoides,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Msc-213519,Gari elongata,NE,NA,am,147,French Polynesia,2,NA,6825
NA,SLB-92612,Himerometra robustipinna,NE,NA,am,147,French Polynesia,3,NA,6825
NA,W-Ase-213319,Echinaster callosus,NE,NA,am,147,French Polynesia,3,NA,6825
NA,W-Msc-367983,Periglypta puerpera,NE,NA,am,147,French Polynesia,118,NA,6825
NA,SLB-92647,Ruditapes variegatus,NE,NA,am,147,French Polynesia,118,NA,6825
NA,W-Msc-507801,Paphia semirugata,NE,NA,am,147,French Polynesia,4,NA,6825
NA,W-Msc-507486,Periglypta reticulata,NE,NA,am,147,French Polynesia,118,NA,6825
NA,W-Msc-507843,Pitar pellucidus,NE,NA,am,147,French Polynesia,118,NA,6825
NA,W-Ech-212449,Toxopneustes pileolus,NE,NA,am,147,French Polynesia,4,NA,6825
NA,W-Msc-559424,Nerita planospira,NE,NA,am,147,French Polynesia,97,NA,6825
NA,W-Msc-216868,Cypraea mauritiana,NE,NA,am,147,French Polynesia,113,NA,6825
NA,W-Msc-529741,Cypraea leviathan,NE,NA,am,147,French Polynesia,106,NA,6825
NA,W-Msc-216860,Cypraea onyx,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Msc-569972,Polinices melanostoma,NE,NA,am,147,French Polynesia,118,NA,6825
NA,W-Msc-217000,Cypraecassis rufa,NE,NA,am,147,French Polynesia,99,NA,6825
NA,W-Msc-217006,Phalium glaucum,NE,NA,am,147,French Polynesia,2,NA,6825
NA,SLB-93334,Cymatium intermedium,NE,NA,am,147,French Polynesia,111,NA,6825
NA,SLB-93458,Nassarius dorsatus,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Msc-208388,Oliva caerulea,NE,NA,am,147,French Polynesia,40,NA,6825
NA,W-Msc-596875,Vexillum rugosum,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Msc-510448,Bulla vernicosa,NE,NA,am,147,French Polynesia,107,NA,6825
NA,W-Msc-531566,Sagaminopteron ornatum,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Msc-451657,Plakobranchus ocellatus,NE,NA,am,147,French Polynesia,115,NA,6825
NA,W-Msc-534383,Jorunna funebris,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Msc-536617,Phyllidia elegans,NE,NA,am,147,French Polynesia,1,NA,6825
NA,W-Por-164758,Leucetta microraphis,NE,NA,am,147,French Polynesia,124,NA,6825
NA,W-Sca-211851,Dentalium bisexangulatum,NE,NA,am,147,French Polynesia,14,NA,6825
NA,W-Sca-344262,Fustiaria nipponica,NE,NA,am,147,French Polynesia,6,NA,6825
NA,W-Sca-344498,Compressidentalium sedecimcostatum,NE,NA,am,147,French Polynesia,244,NA,6825
NA,ITS-682544,Bathysquilla microps,NE,NA,am,147,French Polynesia,226,NA,6825
NA,W-Msc-180921,Cerithium egenum,NE,NA,am,147,French Polynesia,118,NA,6825
NA,SLB-98781,Rhinoclavis articulata,NE,NA,am,147,French Polynesia,4,NA,6825
NA,W-Msc-564725,Harpago chiragra,NE,NA,am,147,French Polynesia,119,NA,6825
NA,W-Msc-396627,Cribrarula cribraria,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Msc-139500,Purpuradusta gracilis,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Msc-216901,Calpurnus verrucosus,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Msc-211107,Casmaria erinaceus,NE,NA,am,147,French Polynesia,118,NA,6825
NA,SLB-100499,Cantharus fumosus,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Msc-215746,Nassarius albescens,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Msc-208146,Imbricaria punctata,NE,NA,am,147,French Polynesia,118,NA,6825
NA,W-Bch-209463,Cryptodromia hilgendorfi,NE,NA,am,147,French Polynesia,137,NA,6825
NA,W-Bch-207596,Uca tetragonon,NE,NA,am,147,French Polynesia,96,NA,6825
NA,SLB-101114,Calcinus lineapropodus,NE,NA,am,147,French Polynesia,2,NA,6825
NA,SLB-101140,Clibanarius striolatus,NE,NA,am,147,French Polynesia,113,NA,6825
NA,SLB-101143,Clibanarius virescens,NE,NA,am,147,French Polynesia,2,NA,6825
NA,ITS-682561,Pseudosquillisma oculata,NE,NA,am,147,French Polynesia,121,NA,6825
NA,SLB-101727,Carinosquilla thailandensis,NE,NA,am,147,French Polynesia,3,NA,6825
NA,Chn-8015f4b9-d98d-4eea-960c-ecf42e0e3eb4,Cloridina verrucosa,NE,NA,am,147,French Polynesia,2,NA,6825
NA,Chn-ef0da0c6-5191-4986-8433-7c7da5e62cd3,Harpiosquilla melanoura,NE,NA,am,147,French Polynesia,4,NA,6825
NA,Chn-96fbc6f5-e394-47b5-a61c-18bf2cd2bf54,Squilloides leptosquilla,NE,NA,am,147,French Polynesia,15,NA,6825
NA,SLB-103492,Aniculus aniculus,NE,NA,am,147,French Polynesia,111,NA,6825
NA,W-Msc-531612,Pleurobranchaea maculata,NE,NA,am,147,French Polynesia,6,NA,6825
NA,W-Pol-334600,Pomatostegus stellatus,NE,NA,am,147,French Polynesia,112,NA,6825
NA,W-Msc-325466,Cellana toreuma,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Msc-507754,Lioconcha fastigiata,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Msc-208472,Isognomon legumen,NE,NA,am,147,French Polynesia,98,NA,6825
NA,W-Msc-382212,Nemocardium bechei,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Msc-207734,Tellina inflata,NE,NA,am,147,French Polynesia,3,NA,6825
NA,W-Pol-328104,Glycera brevicirris,NE,NA,am,147,French Polynesia,97,NA,6825
NA,W-Msc-215410,Parvamussium cristatellum,NE,NA,am,147,French Polynesia,167,NA,6825
NA,W-Pol-330431,Pectinaria antipoda,NE,NA,am,147,French Polynesia,22,NA,6825
NA,W-Bch-207605,Tylocarcinus styx,NE,NA,am,147,French Polynesia,107,NA,6825
NA,W-Msc-216598,Timoclea marica,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Msc-215841,Codakia paytenorum,NE,NA,am,147,French Polynesia,3,NA,6825
NA,W-Msc-547301,Monilea callifera,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Msc-564878,Eunaticina papilla,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Msc-208495,Chama limbula,NE,NA,am,147,French Polynesia,131,NA,6825
NA,W-Msc-216649,Mirapecten mirificus,NE,NA,am,147,French Polynesia,131,NA,6825
NA,W-Msc-208481,Trapezium bicarinatum,NE,NA,am,147,French Polynesia,118,NA,6825
NA,W-Msc-476503,Gyrineum gyrinum,NE,NA,am,147,French Polynesia,2,NA,6825
NA,SLB-118002,Coenobita perlatus,NE,NA,am,147,French Polynesia,103,NA,6825
NA,SLB-118006,Aniculus retipes,NE,NA,am,147,French Polynesia,118,NA,6825
NA,W-Msc-529730,Erronea cylindrica,NE,NA,am,147,French Polynesia,2,NA,6825
NA,W-Bch-210202,Euxanthus exsculptus,NE,NA,am,147,French Polynesia,103,NA,6825
NA,SLB-118844,Peristernia ustulata,NE,NA,am,147,French Polynesia,108,NA,6825
NA,W-Msc-590601,Mitra contracta,NE,NA,am,147,French Polynesia,116,NA,6825
NA,W-Msc-393116,Laevichlamys squamosa,NE,NA,am,147,French Polynesia,118,NA,6825
NA,SLB-144265,Turbinaria ornata,NE,NA,am,147,French Polynesia,102,NA,6825
NA,SLB-154479,Amphiroa fragilissima,NE,NA,am,147,French Polynesia,1,NA,6825
NA,SLB-142668,Avrainvillea erecta,NE,NA,am,147,French Polynesia,118,NA,6825
NA,SLB-145941,Halimeda cylindracea,NE,NA,am,147,French Polynesia,4,NA,6825
NA,SLB-131914,Jania adhaerens,NE,NA,am,147,French Polynesia,116,NA,6825
NA,SLB-133983,Halymenia durvillei,NE,NA,am,147,French Polynesia,98,NA,6825
NA,SLB-133111,Gracilaria arcuata,NE,NA,am,147,French Polynesia,2,NA,6825
NA,SLB-142228,Boodlea composita,NE,NA,am,147,French Polynesia,4,NA,6825
NA,SLB-145713,Codium bursa,NE,NA,am,147,French Polynesia,4,NA,6825
NA,SLB-146083,Turbinaria conoides,NE,NA,am,147,French Polynesia,94,NA,6825
NA,SLB-154534,Centroceras clavulatum,NE,NA,am,147,French Polynesia,2,NA,6825
NA,SLB-142621,Codium arabicum,NE,NA,am,147,French Polynesia,93,NA,6825
NA,SLB-133781,Codium edule,NE,NA,am,147,French Polynesia,41,NA,6825
NA,SLB-142303,Valonia fastigiata,NE,NA,am,147,French Polynesia,3,NA,6825
NA,SLB-134587,Hydrolithon reinboldii,NE,NA,am,147,French Polynesia,1,NA,6825
NA,W-Por-170464,Cliona orientalis,NE,NA,am,147,French Polynesia,2,NA,6825
NA,SLB-155613,Clibanarius eurysternus,NE,NA,am,147,French Polynesia,101,NA,6825
NA,W-Por-164833,Agelas mauritiana,NE,NA,am,147,French Polynesia,4,NA,6825
NA,SLB-156163,Octolasmis nierstraszi,NE,NA,am,147,French Polynesia,4,NA,6825
NA,W-Por-167963,Echinodictyum asperum,NE,NA,am,147,French Polynesia,115,NA,6825
NA,W-Oct-212767,Junceella juncea,NE,NA,am,147,French Polynesia,24,NA,6825
NA,W-Ase-213303,Gomophia egyptiaca,NE,NA,am,147,French Polynesia,2,NA,6825
NA,SLB-157949,Pylocheles mortensenii,NE,NA,am,147,French Polynesia,9,NA,6825
NA,SLB-158000,Munida rufiantennulata,NE,NA,am,147,French Polynesia,126,NA,6825
NA,SLB-158025,Sadayoshia edwardsii,NE,NA,am,147,French Polynesia,146,NA,6825
NA,SLB-158076,Petrolisthes scabriculus,NE,NA,am,147,French Polynesia,119,NA,6825
NA,SLB-158271,Petrolisthes tomentosus,NE,NA,am,147,French Polynesia,112,NA,6825
NA,W-Por-165680,Liosina paradoxa,NE,NA,am,147,French Polynesia,4,NA,6825
NA,W-Ase-368977,Neoferdina cumingi,NE,NA,am,147,French Polynesia,119,NA,6825
NA,SLB-169540,Comatella stelligera,NE,NA,am,147,French Polynesia,6,NA,6825
NA,W-Oph-244144,Ophiothrix purpurea,NE,NA,am,147,French Polynesia,199,NA,6825
