iucn_sid,sciname,rgn_name,rgn_id,year,eval_yr,cat,cat_score
46967817,Dermochelys coriacea,French Polynesia,147,2005,NA,CR,0.8
46967817,Dermochelys coriacea,French Polynesia,147,2006,NA,CR,0.8
46967817,Dermochelys coriacea,French Polynesia,147,2007,NA,CR,0.8
46967817,Dermochelys coriacea,French Polynesia,147,2008,NA,CR,0.8
46967817,Dermochelys coriacea,French Polynesia,147,2009,NA,CR,0.8
46967817,Dermochelys coriacea,French Polynesia,147,2010,NA,CR,0.8
46967817,Dermochelys coriacea,French Polynesia,147,2011,NA,CR,0.8
46967817,Dermochelys coriacea,French Polynesia,147,2012,NA,CR,0.8
46967817,Dermochelys coriacea,French Polynesia,147,2013,2013,CR,0.8
46967817,Dermochelys coriacea,French Polynesia,147,2014,2013,CR,0.8
46967817,Dermochelys coriacea,French Polynesia,147,2015,2013,CR,0.8
46967817,Dermochelys coriacea,French Polynesia,147,2016,2013,CR,0.8
46967817,Dermochelys coriacea,French Polynesia,147,2017,2013,CR,0.8
46967817,Dermochelys coriacea,French Polynesia,147,2018,2013,CR,0.8
84156809,Caretta caretta,French Polynesia,147,1992,NA,CR,0.8
84156809,Caretta caretta,French Polynesia,147,1993,NA,CR,0.8
84156809,Caretta caretta,French Polynesia,147,1994,NA,CR,0.8
84156809,Caretta caretta,French Polynesia,147,1995,NA,CR,0.8
84156809,Caretta caretta,French Polynesia,147,1996,NA,CR,0.8
84156809,Caretta caretta,French Polynesia,147,1997,NA,CR,0.8
84156809,Caretta caretta,French Polynesia,147,1998,NA,CR,0.8
84156809,Caretta caretta,French Polynesia,147,1999,NA,CR,0.8
84156809,Caretta caretta,French Polynesia,147,2e3,NA,CR,0.8
84156809,Caretta caretta,French Polynesia,147,2001,NA,CR,0.8
84156809,Caretta caretta,French Polynesia,147,2002,NA,CR,0.8
84156809,Caretta caretta,French Polynesia,147,2003,NA,CR,0.8
84156809,Caretta caretta,French Polynesia,147,2004,NA,CR,0.8
84156809,Caretta caretta,French Polynesia,147,2005,NA,CR,0.8
84156809,Caretta caretta,French Polynesia,147,2006,NA,CR,0.8
84156809,Caretta caretta,French Polynesia,147,2007,NA,CR,0.8
84156809,Caretta caretta,French Polynesia,147,2008,NA,CR,0.8
84156809,Caretta caretta,French Polynesia,147,2009,NA,CR,0.8
84156809,Caretta caretta,French Polynesia,147,2010,NA,CR,0.8
84156809,Caretta caretta,French Polynesia,147,2011,NA,CR,0.8
84156809,Caretta caretta,French Polynesia,147,2012,NA,CR,0.8
84156809,Caretta caretta,French Polynesia,147,2013,NA,CR,0.8
84156809,Caretta caretta,French Polynesia,147,2014,NA,CR,0.8
84156809,Caretta caretta,French Polynesia,147,2015,2015,CR,0.8
84156809,Caretta caretta,French Polynesia,147,2016,2015,CR,0.8
84156809,Caretta caretta,French Polynesia,147,2017,2015,CR,0.8
84156809,Caretta caretta,French Polynesia,147,2018,2015,CR,0.8
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
39375,Carcharhinus melanopterus,Moorea,147,1992,NA,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,1993,NA,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,1994,NA,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,1995,NA,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,1996,NA,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,1997,NA,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,1998,NA,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,1999,NA,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2e3,2000,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2001,2000,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2002,2000,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2003,2000,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2004,2000,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2005,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2006,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2007,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2008,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2009,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2010,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2011,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2012,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2013,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2014,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2015,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2016,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2017,2005,NT,0.2
39375,Carcharhinus melanopterus,Moorea,147,2018,2005,NT,0.2
161526,Carcharhinus albimarginatus,Moorea,147,1992,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,1993,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,1994,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,1995,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,1996,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,1997,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,1998,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,1999,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2e3,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2001,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2002,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2003,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2004,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2005,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2006,NA,NA,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2007,2007,NT,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2008,2007,NT,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2009,2007,NT,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2010,2007,NT,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2011,2007,NT,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2012,2007,NT,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2013,2007,NT,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2014,2007,NT,0.2
161526,Carcharhinus albimarginatus,Moorea,147,2015,2015,VU,0.4
161526,Carcharhinus albimarginatus,Moorea,147,2016,2015,VU,0.4
161526,Carcharhinus albimarginatus,Moorea,147,2017,2015,VU,0.4
161526,Carcharhinus albimarginatus,Moorea,147,2018,2015,VU,0.4
39370,Carcharhinus falciformis,Moorea,147,1992,NA,NA,NA
39370,Carcharhinus falciformis,Moorea,147,1993,NA,NA,NA
39370,Carcharhinus falciformis,Moorea,147,1994,NA,NA,NA
39370,Carcharhinus falciformis,Moorea,147,1995,NA,NA,NA
39370,Carcharhinus falciformis,Moorea,147,1996,NA,NA,NA
39370,Carcharhinus falciformis,Moorea,147,1997,NA,NA,NA
39370,Carcharhinus falciformis,Moorea,147,1998,NA,NA,NA
39370,Carcharhinus falciformis,Moorea,147,1999,NA,NA,NA
39370,Carcharhinus falciformis,Moorea,147,2e3,2000,LC,NA
39370,Carcharhinus falciformis,Moorea,147,2001,2000,LC,NA
39370,Carcharhinus falciformis,Moorea,147,2002,2000,LC,NA
39370,Carcharhinus falciformis,Moorea,147,2003,2000,LC,NA
39370,Carcharhinus falciformis,Moorea,147,2004,2000,LC,NA
39370,Carcharhinus falciformis,Moorea,147,2005,2000,LC,NA
39370,Carcharhinus falciformis,Moorea,147,2006,2000,LC,NA
39370,Carcharhinus falciformis,Moorea,147,2007,2000,LC,NA
39370,Carcharhinus falciformis,Moorea,147,2008,2000,LC,NA
39370,Carcharhinus falciformis,Moorea,147,2009,2009,NT,0.2
39370,Carcharhinus falciformis,Moorea,147,2010,2009,NT,0.2
39370,Carcharhinus falciformis,Moorea,147,2011,2009,NT,0.2
39370,Carcharhinus falciformis,Moorea,147,2012,2009,NT,0.2
39370,Carcharhinus falciformis,Moorea,147,2013,2009,NT,0.2
39370,Carcharhinus falciformis,Moorea,147,2014,2009,NT,0.2
39370,Carcharhinus falciformis,Moorea,147,2015,2009,NT,0.2
39370,Carcharhinus falciformis,Moorea,147,2016,2016,NT,0.2
39370,Carcharhinus falciformis,Moorea,147,2017,2017,VU,0.4
39370,Carcharhinus falciformis,Moorea,147,2018,2017,VU,0.4
41736,Carcharhinus galapagensis,Moorea,147,1992,NA,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,1993,NA,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,1994,NA,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,1995,NA,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,1996,NA,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,1997,NA,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,1998,NA,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,1999,NA,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2e3,NA,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2001,NA,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2002,NA,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2003,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2004,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2005,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2006,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2007,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2008,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2009,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2010,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2011,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2012,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2013,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2014,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2015,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2016,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2017,2003,NT,0.2
41736,Carcharhinus galapagensis,Moorea,147,2018,2003,NT,0.2
39372,Carcharhinus leucas,Moorea,147,1992,NA,NT,0.2
39372,Carcharhinus leucas,Moorea,147,1993,NA,NT,0.2
39372,Carcharhinus leucas,Moorea,147,1994,NA,NT,0.2
39372,Carcharhinus leucas,Moorea,147,1995,NA,NT,0.2
39372,Carcharhinus leucas,Moorea,147,1996,NA,NT,0.2
39372,Carcharhinus leucas,Moorea,147,1997,NA,NT,0.2
39372,Carcharhinus leucas,Moorea,147,1998,NA,NT,0.2
39372,Carcharhinus leucas,Moorea,147,1999,NA,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2e3,2000,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2001,2000,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2002,2000,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2003,2000,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2004,2000,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2005,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2006,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2007,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2008,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2009,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2010,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2011,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2012,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2013,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2014,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2015,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2016,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2017,2005,NT,0.2
39372,Carcharhinus leucas,Moorea,147,2018,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,1992,NA,VU,0.4
3851,Carcharhinus limbatus,Moorea,147,1993,NA,VU,0.4
3851,Carcharhinus limbatus,Moorea,147,1994,NA,VU,0.4
3851,Carcharhinus limbatus,Moorea,147,1995,NA,VU,0.4
3851,Carcharhinus limbatus,Moorea,147,1996,1996,VU,0.4
3851,Carcharhinus limbatus,Moorea,147,1997,1996,VU,0.4
3851,Carcharhinus limbatus,Moorea,147,1998,1996,VU,0.4
3851,Carcharhinus limbatus,Moorea,147,1999,1996,VU,0.4
3851,Carcharhinus limbatus,Moorea,147,2e3,2000,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2001,2000,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2002,2000,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2003,2000,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2004,2000,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2005,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2006,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2007,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2008,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2009,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2010,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2011,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2012,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2013,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2014,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2015,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2016,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2017,2005,NT,0.2
3851,Carcharhinus limbatus,Moorea,147,2018,2005,NT,0.2
41836,Negaprion acutidens,Moorea,147,1992,NA,VU,0.4
41836,Negaprion acutidens,Moorea,147,1993,NA,VU,0.4
