rgn_id,sciname,iucn_sid,year,eval_yr
147,Nebrius ferrugineus,41835,2001,NA
147,Nebrius ferrugineus,41835,2002,NA
147,Nebrius ferrugineus,41835,2003,2003
147,Nebrius ferrugineus,41835,2004,2003
147,Nebrius ferrugineus,41835,2005,2003
147,Nebrius ferrugineus,41835,2006,2003
147,Nebrius ferrugineus,41835,2007,2003
147,Nebrius ferrugineus,41835,2008,2003
147,Nebrius ferrugineus,41835,2009,2003
147,Nebrius ferrugineus,41835,2010,2003
147,Nebrius ferrugineus,41835,2011,2003
147,Nebrius ferrugineus,41835,2012,2003
147,Nebrius ferrugineus,41835,2013,2003
147,Nebrius ferrugineus,41835,2014,2003
147,Nebrius ferrugineus,41835,2015,2003
147,Nebrius ferrugineus,41835,2016,2003
147,Nebrius ferrugineus,41835,2017,2003
147,Nebrius ferrugineus,41835,2018,2003
147,Sphyrna lewini,39385,1992,NA
147,Sphyrna lewini,39385,1993,NA
147,Sphyrna lewini,39385,1994,NA
147,Sphyrna lewini,39385,1995,NA
147,Sphyrna lewini,39385,1996,NA
147,Sphyrna lewini,39385,1997,NA
147,Sphyrna lewini,39385,1998,NA
147,Sphyrna lewini,39385,1999,NA
147,Sphyrna lewini,39385,2e3,2000
147,Sphyrna lewini,39385,2001,2000
147,Sphyrna lewini,39385,2002,2000
147,Sphyrna lewini,39385,2003,2000
147,Sphyrna lewini,39385,2004,2000
147,Sphyrna lewini,39385,2005,2000
147,Sphyrna lewini,39385,2006,2000
147,Sphyrna lewini,39385,2007,2007
147,Sphyrna lewini,39385,2008,2007
147,Sphyrna lewini,39385,2009,2007
147,Sphyrna lewini,39385,2010,2007
147,Sphyrna lewini,39385,2011,2007
147,Sphyrna lewini,39385,2012,2007
147,Sphyrna lewini,39385,2013,2007
147,Sphyrna lewini,39385,2014,2007
147,Sphyrna lewini,39385,2015,2007
147,Sphyrna lewini,39385,2016,2007
147,Sphyrna lewini,39385,2017,2007
147,Sphyrna lewini,39385,2018,2007
147,Sphyrna mokarran,39385,1992,NA
147,Sphyrna mokarran,39385,1993,NA
147,Sphyrna mokarran,39385,1994,NA
147,Sphyrna mokarran,39385,1995,NA
147,Sphyrna mokarran,39385,1996,NA
147,Sphyrna mokarran,39385,1997,NA
147,Sphyrna mokarran,39385,1998,NA
147,Sphyrna mokarran,39385,1999,NA
147,Sphyrna mokarran,39385,2e3,2000
147,Sphyrna mokarran,39385,2001,2000
147,Sphyrna mokarran,39385,2002,2000
147,Sphyrna mokarran,39385,2003,2000
147,Sphyrna mokarran,39385,2004,2000
147,Sphyrna mokarran,39385,2005,2000
147,Sphyrna mokarran,39385,2006,2000
147,Sphyrna mokarran,39385,2007,2007
147,Sphyrna mokarran,39385,2008,2007
147,Sphyrna mokarran,39385,2009,2007
147,Sphyrna mokarran,39385,2010,2007
147,Sphyrna mokarran,39385,2011,2007
147,Sphyrna mokarran,39385,2012,2007
147,Sphyrna mokarran,39385,2013,2007
147,Sphyrna mokarran,39385,2014,2007
147,Sphyrna mokarran,39385,2015,2007
147,Sphyrna mokarran,39385,2016,2007
147,Sphyrna mokarran,39385,2017,2007
147,Sphyrna mokarran,39385,2018,2007
147,Eschrichtius robustus,8097,1992,NA
147,Eschrichtius robustus,8097,1993,NA
147,Eschrichtius robustus,8097,1994,NA
147,Eschrichtius robustus,8097,1995,NA
147,Eschrichtius robustus,8097,1996,1996
147,Eschrichtius robustus,8097,1997,1996
147,Eschrichtius robustus,8097,1998,1996
147,Eschrichtius robustus,8097,1999,1996
147,Eschrichtius robustus,8097,2e3,1996
147,Eschrichtius robustus,8097,2001,1996
147,Eschrichtius robustus,8097,2002,1996
147,Eschrichtius robustus,8097,2003,1996
147,Eschrichtius robustus,8097,2004,1996
147,Eschrichtius robustus,8097,2005,1996
147,Eschrichtius robustus,8097,2006,1996
147,Eschrichtius robustus,8097,2007,1996
147,Eschrichtius robustus,8097,2008,2008
147,Eschrichtius robustus,8097,2009,2008
147,Eschrichtius robustus,8097,2010,2008
147,Eschrichtius robustus,8097,2011,2008
147,Eschrichtius robustus,8097,2012,2008
147,Eschrichtius robustus,8097,2013,2008
147,Eschrichtius robustus,8097,2014,2008
147,Eschrichtius robustus,8097,2015,2008
147,Eschrichtius robustus,8097,2016,2008
147,Eschrichtius robustus,8097,2017,2017
147,Eschrichtius robustus,8097,2018,2017
147,Carcharhinus longimanus,39374,1992,NA
147,Carcharhinus longimanus,39374,1993,NA
147,Carcharhinus longimanus,39374,1994,NA
147,Carcharhinus longimanus,39374,1995,NA
147,Carcharhinus longimanus,39374,1996,NA
147,Carcharhinus longimanus,39374,1997,NA
147,Carcharhinus longimanus,39374,1998,NA
147,Carcharhinus longimanus,39374,1999,NA
147,Carcharhinus longimanus,39374,2e3,2000
147,Carcharhinus longimanus,39374,2001,2000
147,Carcharhinus longimanus,39374,2002,2000
147,Carcharhinus longimanus,39374,2003,2000
147,Carcharhinus longimanus,39374,2004,2000
147,Carcharhinus longimanus,39374,2005,2000
147,Carcharhinus longimanus,39374,2006,2006
147,Carcharhinus longimanus,39374,2007,2006
147,Carcharhinus longimanus,39374,2008,2006
147,Carcharhinus longimanus,39374,2009,2006
147,Carcharhinus longimanus,39374,2010,2006
147,Carcharhinus longimanus,39374,2011,2006
147,Carcharhinus longimanus,39374,2012,2006
147,Carcharhinus longimanus,39374,2013,2006
147,Carcharhinus longimanus,39374,2014,2006
147,Carcharhinus longimanus,39374,2015,2006
147,Carcharhinus longimanus,39374,2016,2006
147,Carcharhinus longimanus,39374,2017,2006
147,Carcharhinus longimanus,39374,2018,2006
147,Isistius brasiliensis,41830,1992,NA
147,Isistius brasiliensis,41831,1993,NA
147,Isistius brasiliensis,41832,1994,NA
147,Isistius brasiliensis,41833,1995,NA
147,Isistius brasiliensis,41834,1996,NA
147,Isistius brasiliensis,41835,1997,NA
147,Isistius brasiliensis,41836,1998,NA
147,Isistius brasiliensis,41837,1999,NA
147,Isistius brasiliensis,41838,2e3,NA
147,Isistius brasiliensis,41839,2001,NA
147,Isistius brasiliensis,41840,2002,NA
147,Isistius brasiliensis,41841,2003,2003
147,Isistius brasiliensis,41842,2004,2003
147,Isistius brasiliensis,41843,2005,2003
147,Isistius brasiliensis,41844,2006,2003
147,Isistius brasiliensis,41845,2007,2003
147,Isistius brasiliensis,41846,2008,2003
147,Isistius brasiliensis,41847,2009,2003
147,Isistius brasiliensis,41848,2010,2003
147,Isistius brasiliensis,41849,2011,2003
147,Isistius brasiliensis,41850,2012,2003
147,Isistius brasiliensis,41851,2013,2003
147,Isistius brasiliensis,41852,2014,2003
147,Isistius brasiliensis,41853,2015,2003
147,Isistius brasiliensis,41854,2016,2003
147,Isistius brasiliensis,41855,2017,2017
147,Isistius brasiliensis,41856,2018,2017
147,Alopias pelagicus,161597,1992,NA
147,Alopias pelagicus,161597,1993,NA
147,Alopias pelagicus,161597,1994,NA
147,Alopias pelagicus,161597,1995,NA
147,Alopias pelagicus,161597,1996,NA
147,Alopias pelagicus,161597,1997,NA
147,Alopias pelagicus,161597,1998,NA
147,Alopias pelagicus,161597,1999,NA
147,Alopias pelagicus,161597,2e3,NA
147,Alopias pelagicus,161597,2001,NA
147,Alopias pelagicus,161597,2002,NA
147,Alopias pelagicus,161597,2003,NA
147,Alopias pelagicus,161597,2004,2004
147,Alopias pelagicus,161597,2005,2004
147,Alopias pelagicus,161597,2006,2004
147,Alopias pelagicus,161597,2007,2004
147,Alopias pelagicus,161597,2008,2004
147,Alopias pelagicus,161597,2009,2004
147,Alopias pelagicus,161597,2010,2004
147,Alopias pelagicus,161597,2011,2004
147,Alopias pelagicus,161597,2012,2004
147,Alopias pelagicus,161597,2013,2004
147,Alopias pelagicus,161597,2014,2004
147,Alopias pelagicus,161597,2015,2004
147,Alopias pelagicus,161597,2016,2004
147,Alopias pelagicus,161597,2017,2004
147,Alopias pelagicus,161597,2018,2004
